transaction_id,merchant_id,transaction_date,payment_method,transaction_value_ngn,transaction_success,failure_reason,paystack_revenue_ngn,refund_flag,fraud_flag
T0009114,M01441,2024-10-15,QR,23163.47,1,,347.45,0,0
T0009115,M00577,2025-10-02,Bank Transfer,13157.31,1,,197.36,0,0
T0009116,M00206,2025-07-24,USSD,9063.69,1,,135.96,0,0
T0009117,M02112,2024-06-13,Bank Transfer,11734.92,1,,176.02,0,0
T0009118,M01559,2025-07-08,USSD,47822.55,1,,717.34,0,0
T0009119,M01847,2025-07-16,USSD,382881.49,1,,5743.22,0,0
T0009120,M01711,2024-12-02,QR,5632.86,1,,84.49,0,0
T0009121,M01051,2024-10-03,Bank Transfer,7380.95,1,,110.71,0,0
T0009122,M02362,2025-04-11,Mobile Money,30567.81,1,,458.52,0,0
T0009123,M02195,2024-11-08,Mobile Money,13723.63,1,,205.85,0,1
T0009124,M00020,2025-04-14,QR,43046.68,1,,645.7,0,0
T0009125,M01292,2025-06-09,Card,11986.53,1,,179.8,0,0
T0009126,M01638,2024-12-03,USSD,38132.51,1,,571.99,0,0
T0009127,M00934,2025-02-13,QR,180729.08,1,,2710.94,0,0
T0009128,M02635,2024-10-18,USSD,14284.34,1,,214.27,0,0
T0009129,M00435,2024-08-29,Card,944.52,1,,14.17,0,0
T0009130,M00065,2025-08-27,Bank Transfer,21323.66,1,,319.85,0,0
T0009131,M01994,2026-01-26,Mobile Money,14571.66,0,Fraud Flag,0.0,0,0
T0009132,M01067,2026-02-02,Bank Transfer,7016.99,1,,105.25,0,0
T0009133,M01429,2025-07-25,QR,4334.65,1,,65.02,0,1
T0009134,M00616,2024-05-10,Card,13109.52,1,,196.64,0,0
T0009135,M00438,2026-01-06,Card,34741.96,1,,521.13,0,0
T0009136,M02069,2025-06-14,QR,4602.41,1,,69.04,1,0
T0009137,M01703,2024-12-31,QR,28303.7,1,,424.56,0,0
T0009138,M02628,2024-07-22,Bank Transfer,25286.09,1,,379.29,0,0
T0009139,M00638,2025-03-06,QR,31274.29,1,,469.11,0,0
T0009140,M01006,2024-11-15,Mobile Money,123298.43,1,,1849.48,0,0
T0009141,M01315,2025-01-22,QR,65750.34,1,,986.26,0,0
T0009142,M01257,2025-02-15,Card,7115.86,1,,106.74,0,0
T0009143,M00413,2024-02-27,USSD,14536.5,1,,218.05,1,0
T0009144,M02936,2024-11-29,Card,25438.33,1,,381.57,0,0
T0009145,M00773,2024-06-24,Mobile Money,8292.38,1,,124.39,0,0
T0009146,M01514,2025-04-15,Card,17716.05,1,,265.74,0,0
T0009147,M02634,2024-10-25,Mobile Money,27075.33,1,,406.13,0,0
T0009148,M01173,2025-11-18,Bank Transfer,2331.54,1,,34.97,0,0
T0009149,M01575,2025-05-26,USSD,2255.72,1,,33.84,0,0
T0009150,M01370,2024-08-06,USSD,5177.09,1,,77.66,0,0
T0009151,M01705,2024-11-28,Card,4484.74,1,,67.27,0,0
T0009152,M00729,2025-04-21,Bank Transfer,231529.74,1,,3472.95,0,0
T0009153,M01400,2025-01-19,USSD,7568.44,1,,113.53,0,0
T0009154,M01595,2026-03-23,Bank Transfer,62134.46,1,,932.02,0,0
T0009155,M00591,2025-03-11,QR,10902.28,0,Network Timeout,0.0,0,0
T0009156,M01166,2024-05-17,Mobile Money,34634.16,1,,519.51,0,0
T0009157,M00342,2025-02-03,Mobile Money,4470.22,1,,67.05,0,0
T0009158,M01009,2025-09-18,USSD,11763.21,1,,176.45,0,0
T0009159,M00939,2024-06-23,Mobile Money,4235.35,1,,63.53,0,0
T0009160,M01569,2024-07-23,QR,22551.33,1,,338.27,0,0
T0009161,M01395,2024-11-01,Mobile Money,12174.95,1,,182.62,0,0
T0009162,M02807,2024-09-25,Card,3771.79,1,,56.58,1,0
T0009163,M01709,2025-05-21,Bank Transfer,2042.91,1,,30.64,0,0
T0009164,M02338,2024-11-28,Card,18067.18,1,,271.01,0,0
T0009165,M00211,2025-02-25,QR,1008.83,1,,15.13,0,0
T0009166,M01465,2025-06-13,Mobile Money,11609.1,1,,174.14,0,0
T0009167,M00778,2024-09-05,Bank Transfer,22594.84,1,,338.92,0,0
T0009168,M00306,2025-01-05,Card,8146.6,1,,122.2,0,0
T0009169,M00727,2024-01-30,Bank Transfer,28999.22,1,,434.99,0,0
T0009170,M00678,2024-08-29,Card,12476.33,1,,187.14,0,0
T0009171,M01998,2025-04-15,Mobile Money,4293.11,1,,64.4,0,0
T0009172,M00276,2025-01-11,QR,20498.67,1,,307.48,0,0
T0009173,M00171,2025-06-25,USSD,12365.04,1,,185.48,0,0
T0009174,M01787,2024-08-11,Card,39213.62,1,,588.2,0,0
T0009175,M02166,2026-01-25,USSD,7748.39,1,,116.23,0,0
T0009176,M01106,2024-09-17,Bank Transfer,19489.09,1,,292.34,0,0
T0009177,M00895,2025-02-03,Mobile Money,8150.24,0,Network Timeout,0.0,0,0
T0009178,M01606,2025-01-05,Card,20447.94,1,,306.72,0,0
T0009179,M00576,2025-05-26,USSD,8212.36,1,,123.19,0,0
T0009180,M02447,2024-04-18,USSD,2155.52,1,,32.33,0,0
T0009181,M01766,2025-10-11,USSD,10840.12,1,,162.6,0,0
T0009182,M02261,2024-08-17,Mobile Money,7305.72,1,,109.59,0,0
T0009183,M02650,2025-01-29,Card,4373.84,1,,65.61,0,0
T0009184,M02732,2025-03-06,QR,4004.62,0,Card Declined,0.0,0,0
T0009185,M00699,2025-12-14,Card,65372.46,1,,980.59,0,0
T0009186,M02884,2025-02-16,Bank Transfer,14089.65,1,,211.34,0,0
T0009187,M01246,2025-10-21,Bank Transfer,8830.23,1,,132.45,0,0
T0009188,M00698,2024-06-28,QR,18159.07,1,,272.39,0,0
T0009189,M00476,2025-08-03,Card,11898.01,1,,178.47,0,0
T0009190,M02665,2025-01-27,Bank Transfer,13124.25,1,,196.86,0,0
T0009191,M02337,2025-09-17,QR,20398.74,1,,305.98,0,0
T0009192,M01108,2025-05-15,Card,22257.72,1,,333.87,0,0
T0009193,M01189,2025-07-05,USSD,37804.08,1,,567.06,0,0
T0009194,M00029,2026-04-10,Card,52451.63,1,,786.77,0,0
T0009195,M00887,2024-10-13,USSD,2716.19,1,,40.74,0,0
T0009196,M02841,2025-06-10,Mobile Money,17073.46,1,,256.1,0,0
T0009197,M02365,2025-04-06,Bank Transfer,2016.98,1,,30.25,0,0
T0009198,M02378,2024-12-12,USSD,6061.22,1,,90.92,0,0
T0009199,M00690,2025-05-24,USSD,4240.34,1,,63.61,0,0
T0009200,M00631,2025-04-23,Card,59758.74,1,,896.38,0,0
T0009201,M00665,2025-03-23,Card,6448.27,1,,96.72,0,0
T0009202,M00443,2025-07-31,USSD,28655.97,1,,429.84,0,0
T0009203,M00176,2025-04-06,Card,129458.98,1,,1941.88,0,0
T0009204,M02537,2025-06-01,USSD,12595.87,1,,188.94,0,0
T0009205,M02875,2025-10-12,Mobile Money,11624.83,1,,174.37,0,0
T0009206,M02533,2024-10-24,QR,5579.72,1,,83.7,0,0
T0009207,M02133,2025-04-16,Mobile Money,6413.43,1,,96.2,0,0
T0009208,M01491,2025-12-07,USSD,787.01,1,,11.81,0,0
T0009209,M02228,2024-10-17,QR,19734.88,1,,296.02,0,0
T0009210,M00602,2024-11-04,Bank Transfer,19854.5,1,,297.82,0,0
T0009211,M02458,2025-06-15,Mobile Money,18857.4,0,Network Timeout,0.0,0,0
T0009212,M01873,2026-04-04,USSD,180231.36,1,,2703.47,0,1
T0009213,M02485,2024-09-09,Mobile Money,87047.11,1,,1305.71,0,0
T0009214,M01279,2025-06-19,QR,4446.48,1,,66.7,0,0
T0009215,M00507,2025-05-20,Bank Transfer,5099.24,1,,76.49,0,0
T0009216,M00613,2025-06-05,Card,7871.32,1,,118.07,0,0
T0009217,M02293,2025-04-21,Card,5938.77,1,,89.08,0,0
T0009218,M00390,2024-03-29,Bank Transfer,49402.57,1,,741.04,0,0
T0009219,M00253,2025-10-30,USSD,7349.56,1,,110.24,0,0
T0009220,M00563,2025-02-20,Card,16795.34,1,,251.93,0,0
T0009221,M01472,2024-10-13,QR,5692.64,1,,85.39,0,0
T0009222,M00700,2024-06-16,USSD,19779.65,1,,296.69,0,0
T0009223,M00750,2025-02-16,USSD,12609.75,1,,189.15,0,0
T0009224,M02930,2024-10-27,Bank Transfer,57983.99,1,,869.76,0,0
T0009225,M00605,2025-02-03,USSD,7701.74,1,,115.53,0,0
T0009226,M01617,2025-04-08,Mobile Money,18724.42,1,,280.87,1,0
T0009227,M01953,2025-06-06,Bank Transfer,2852.23,0,Network Timeout,0.0,0,0
T0009228,M00042,2024-06-30,USSD,9832.39,1,,147.49,0,0
T0009229,M01012,2025-03-15,USSD,52932.2,1,,793.98,0,0
T0009230,M00651,2025-06-09,QR,44464.85,1,,666.97,0,0
T0009231,M01737,2025-08-16,Card,1805.0,1,,27.07,0,0
T0009232,M01836,2025-10-13,Mobile Money,6812.09,1,,102.18,0,0
T0009233,M00122,2025-04-23,Bank Transfer,103478.68,1,,1552.18,0,0
T0009234,M02536,2025-10-06,Bank Transfer,1536.37,1,,23.05,0,0
T0009235,M02670,2025-01-08,QR,1980.65,1,,29.71,0,0
T0009236,M02193,2025-06-19,Mobile Money,23835.45,1,,357.53,0,0
T0009237,M02902,2025-03-20,Mobile Money,16883.68,1,,253.26,0,0
T0009238,M01239,2024-02-25,Mobile Money,27789.94,0,Fraud Flag,0.0,0,0
T0009239,M01994,2025-03-01,Card,11332.32,1,,169.98,0,0
T0009240,M00163,2025-12-12,USSD,12644.87,1,,189.67,0,0
T0009241,M00732,2025-10-03,Card,21538.87,1,,323.08,0,0
T0009242,M00084,2025-04-06,Bank Transfer,13084.47,1,,196.27,0,0
T0009243,M02863,2024-02-03,USSD,1092.83,1,,16.39,0,0
T0009244,M00300,2024-08-03,QR,59627.69,1,,894.42,0,0
T0009245,M02928,2025-02-27,Bank Transfer,59287.7,1,,889.32,0,0
T0009246,M01162,2025-08-04,Bank Transfer,13105.09,1,,196.58,0,0
T0009247,M01412,2025-01-31,Mobile Money,8431.32,0,Network Timeout,0.0,0,0
T0009248,M01419,2024-09-27,Card,9784.67,1,,146.77,0,0
T0009249,M01790,2025-06-18,QR,6923.87,1,,103.86,0,0
T0009250,M02428,2025-09-15,Bank Transfer,13907.48,1,,208.61,0,0
T0009251,M02432,2025-03-05,Mobile Money,29232.57,1,,438.49,0,0
T0009252,M01780,2025-04-27,Bank Transfer,21910.31,1,,328.65,0,0
T0009253,M02380,2025-12-15,USSD,3324.0,1,,49.86,0,0
T0009254,M02865,2025-04-21,Bank Transfer,10911.22,1,,163.67,0,0
T0009255,M02276,2025-06-30,Card,42062.96,1,,630.94,0,0
T0009256,M02259,2025-04-16,QR,16484.9,1,,247.27,0,0
T0009257,M02362,2025-05-27,Mobile Money,4718.77,1,,70.78,0,0
T0009258,M02655,2025-02-26,Mobile Money,3298.3,0,Network Timeout,0.0,0,0
T0009259,M02250,2025-10-30,Mobile Money,22370.98,1,,335.56,0,0
T0009260,M02114,2025-03-19,Mobile Money,35851.34,1,,537.77,0,0
T0009261,M00163,2025-09-14,Bank Transfer,4198.92,1,,62.98,0,0
T0009262,M02666,2025-01-08,Mobile Money,32602.95,0,Bank Downtime,0.0,0,0
T0009263,M02665,2025-01-01,Card,13880.25,1,,208.2,0,0
T0009264,M02135,2025-06-01,QR,59224.92,1,,888.37,0,0
T0009265,M01505,2025-11-19,Bank Transfer,51920.7,1,,778.81,0,0
T0009266,M00290,2024-12-14,Mobile Money,10671.34,1,,160.07,0,0
T0009267,M02793,2025-01-23,QR,47647.95,1,,714.72,0,0
T0009268,M00767,2025-01-24,Card,4582.44,1,,68.74,0,0
T0009269,M02666,2024-12-18,USSD,13810.23,1,,207.15,0,0
T0009270,M01022,2024-10-28,Mobile Money,188599.06,1,,2828.99,0,0
T0009271,M02949,2025-05-26,USSD,11105.24,1,,166.58,0,0
T0009272,M00029,2025-11-17,Card,6162.69,1,,92.44,0,0
T0009273,M02031,2024-12-11,USSD,1038.92,1,,15.58,0,0
T0009274,M00026,2025-12-20,QR,66329.74,1,,994.95,0,0
T0009275,M02260,2025-07-12,USSD,10580.75,1,,158.71,0,0
T0009276,M02320,2025-02-08,QR,7053.78,1,,105.81,0,0
T0009277,M02497,2025-08-21,Mobile Money,91783.38,1,,1376.75,0,0
T0009278,M00811,2025-01-19,Mobile Money,16109.82,1,,241.65,0,0
T0009279,M01548,2025-05-24,Mobile Money,40271.44,1,,604.07,0,0
T0009280,M02886,2025-05-25,Bank Transfer,8178.11,1,,122.67,0,0
T0009281,M00290,2025-03-04,QR,3350.12,1,,50.25,0,0
T0009282,M00048,2024-11-05,QR,10736.01,1,,161.04,0,0
T0009283,M01469,2025-01-13,QR,5094.23,1,,76.41,0,0
T0009284,M01054,2025-07-31,USSD,20187.8,1,,302.82,0,0
T0009285,M01471,2024-12-16,Bank Transfer,17449.05,1,,261.74,0,0
T0009286,M00668,2025-08-26,QR,18904.33,1,,283.56,0,0
T0009287,M01364,2024-10-31,Card,12413.94,1,,186.21,0,0
T0009288,M00804,2024-11-09,USSD,9570.97,0,Insufficient Funds,0.0,0,0
T0009289,M02509,2025-03-31,USSD,75161.7,1,,1127.43,0,0
T0009290,M01205,2024-04-14,QR,15238.03,1,,228.57,0,0
T0009291,M01694,2024-10-18,USSD,4408.69,1,,66.13,0,0
T0009292,M00450,2025-01-20,Card,2285.0,1,,34.27,0,0
T0009293,M00107,2025-03-09,Mobile Money,10473.8,1,,157.11,0,0
T0009294,M02040,2024-12-18,USSD,38963.71,1,,584.46,0,0
T0009295,M00440,2025-09-22,Bank Transfer,1484.97,1,,22.27,0,0
T0009296,M01757,2024-06-14,Mobile Money,8711.75,1,,130.68,0,0
T0009297,M01457,2025-06-10,QR,14581.15,1,,218.72,0,0
T0009298,M00041,2025-03-11,Card,6425.97,1,,96.39,0,0
T0009299,M01032,2024-10-07,Mobile Money,6801.71,1,,102.03,0,0
T0009300,M00973,2025-12-07,Bank Transfer,2341.52,1,,35.12,0,0
T0009301,M00577,2025-06-10,USSD,1507.56,1,,22.61,0,0
T0009302,M00551,2024-10-20,QR,5443.45,0,Card Declined,0.0,0,0
T0009303,M01910,2024-02-23,Bank Transfer,66178.31,1,,992.67,0,0
T0009304,M02779,2025-08-02,QR,11952.84,0,Network Timeout,0.0,0,0
T0009305,M00459,2025-03-22,QR,8028.84,1,,120.43,0,0
T0009306,M00329,2024-11-14,Card,29640.75,1,,444.61,0,0
T0009307,M02156,2025-06-11,QR,28775.94,1,,431.64,0,0
T0009308,M00943,2025-08-11,USSD,35191.65,1,,527.87,0,0
T0009309,M02764,2025-08-20,USSD,23133.83,1,,347.01,0,0
T0009310,M00570,2025-04-25,Card,17193.39,1,,257.9,0,0
T0009311,M00661,2025-08-22,USSD,51748.59,1,,776.23,0,0
T0009312,M02382,2025-10-20,Bank Transfer,10946.19,1,,164.19,0,0
T0009313,M02040,2024-11-01,Card,19240.81,1,,288.61,0,0
T0009314,M00360,2024-06-28,QR,6881.89,1,,103.23,0,0
T0009315,M00844,2024-12-02,Card,4006.07,1,,60.09,0,0
T0009316,M00067,2025-03-03,QR,19946.21,1,,299.19,0,0
T0009317,M01650,2024-11-02,Bank Transfer,31052.81,1,,465.79,1,0
T0009318,M00221,2025-07-22,USSD,19321.86,1,,289.83,0,0
T0009319,M02382,2025-07-28,Card,15453.89,1,,231.81,0,0
T0009320,M00110,2024-12-17,QR,11876.06,1,,178.14,0,0
T0009321,M00392,2025-08-11,Card,25911.51,1,,388.67,0,0
T0009322,M00998,2025-07-04,Mobile Money,3454.9,1,,51.82,0,0
T0009323,M01220,2025-11-08,USSD,8043.76,1,,120.66,0,0
T0009324,M02930,2024-12-07,Card,59745.38,1,,896.18,0,0
T0009325,M00183,2025-06-20,Card,4310.96,1,,64.66,0,0
T0009326,M02052,2024-08-07,USSD,2458.58,1,,36.88,0,0
T0009327,M00311,2025-11-23,USSD,1062.69,1,,15.94,0,0
T0009328,M00098,2025-08-12,Card,9304.24,1,,139.56,1,0
T0009329,M01834,2024-07-11,QR,16088.13,0,Network Timeout,0.0,0,0
T0009330,M01073,2025-07-09,Card,28866.99,1,,433.0,0,0
T0009331,M01740,2026-04-05,QR,45588.72,1,,683.83,0,0
T0009332,M01928,2024-11-17,Mobile Money,12526.55,1,,187.9,0,0
T0009333,M02628,2025-04-13,Bank Transfer,25191.82,1,,377.88,0,0
T0009334,M00753,2026-04-26,Card,7097.44,1,,106.46,0,0
T0009335,M01154,2024-12-04,QR,4289.17,1,,64.34,0,0
T0009336,M02351,2025-05-06,Card,3655.18,1,,54.83,0,0
T0009337,M00859,2025-01-24,Bank Transfer,4065.51,1,,60.98,0,0
T0009338,M00085,2025-08-09,Bank Transfer,22285.65,1,,334.28,0,0
T0009339,M02639,2025-04-12,Mobile Money,11166.88,1,,167.5,0,0
T0009340,M01048,2024-04-26,Bank Transfer,8800.18,1,,132.0,0,0
T0009341,M01257,2024-11-06,Card,86897.58,0,Network Timeout,0.0,0,0
T0009342,M00178,2025-05-02,USSD,3275.95,1,,49.14,0,0
T0009343,M00272,2024-11-20,Card,38165.23,1,,572.48,0,0
T0009344,M01206,2025-06-02,Card,10100.89,1,,151.51,1,0
T0009345,M00269,2024-12-13,Card,5457.3,0,Bank Downtime,0.0,0,0
T0009346,M00817,2024-10-31,Bank Transfer,8920.72,1,,133.81,0,0
T0009347,M01378,2025-01-28,USSD,20175.07,1,,302.63,0,0
T0009348,M01865,2025-04-21,USSD,18056.23,1,,270.84,0,0
T0009349,M00546,2025-02-22,Mobile Money,10005.67,1,,150.09,0,0
T0009350,M00602,2025-02-25,Bank Transfer,80793.92,1,,1211.91,0,0
T0009351,M02782,2024-10-09,QR,24469.89,1,,367.05,0,0
T0009352,M01464,2025-02-01,Mobile Money,5357.37,1,,80.36,0,0
T0009353,M00535,2025-06-14,Mobile Money,4811.01,0,Insufficient Funds,0.0,0,0
T0009354,M01548,2025-10-12,Card,74801.41,1,,1122.02,0,0
T0009355,M02912,2025-05-23,QR,2312.35,1,,34.69,0,0
T0009356,M02291,2025-02-11,QR,11279.45,1,,169.19,0,0
T0009357,M02035,2026-01-22,QR,7567.56,1,,113.51,0,0
T0009358,M01860,2024-12-01,Mobile Money,59605.18,1,,894.08,0,0
T0009359,M01951,2025-02-03,Mobile Money,15472.47,1,,232.09,0,0
T0009360,M01520,2024-12-02,Bank Transfer,41130.77,1,,616.96,0,0
T0009361,M02049,2025-11-05,Mobile Money,17378.6,1,,260.68,0,0
T0009362,M02689,2024-02-15,Bank Transfer,2551.73,1,,38.28,0,0
T0009363,M00873,2025-07-23,QR,5584.07,1,,83.76,0,0
T0009364,M00345,2025-05-17,QR,4415.29,1,,66.23,0,0
T0009365,M00915,2025-08-22,Mobile Money,19188.04,1,,287.82,0,0
T0009366,M02635,2025-04-22,Bank Transfer,1618.96,1,,24.28,1,0
T0009367,M00171,2025-01-08,QR,34551.23,1,,518.27,0,0
T0009368,M01952,2025-02-07,Card,6349.22,1,,95.24,0,0
T0009369,M01127,2024-12-15,Card,4467.76,1,,67.02,0,0
T0009370,M02405,2024-06-22,USSD,7541.92,1,,113.13,0,0
T0009371,M01400,2025-02-03,Mobile Money,5244.49,0,Fraud Flag,0.0,0,0
T0009372,M02089,2025-04-27,Mobile Money,7503.51,1,,112.55,0,0
T0009373,M02967,2025-08-05,USSD,29018.9,1,,435.28,0,0
T0009374,M00465,2025-03-06,QR,3569.84,1,,53.55,0,0
T0009375,M02809,2024-06-04,Mobile Money,19263.19,1,,288.95,0,0
T0009376,M02371,2025-04-22,USSD,11151.41,0,Card Declined,0.0,0,0
T0009377,M02982,2025-02-24,Card,1343.01,1,,20.15,0,0
T0009378,M01016,2025-05-25,Card,4918.34,1,,73.78,0,0
T0009379,M01425,2024-11-01,QR,30341.64,0,Bank Downtime,0.0,0,0
T0009380,M01358,2024-12-01,Bank Transfer,3741.12,1,,56.12,0,0
T0009381,M02330,2025-06-24,USSD,76356.64,0,Fraud Flag,0.0,0,0
T0009382,M00977,2025-08-26,Mobile Money,20127.98,1,,301.92,0,0
T0009383,M02951,2024-09-13,Card,13712.98,1,,205.69,0,0
T0009384,M01482,2025-05-24,QR,64504.39,0,Bank Downtime,0.0,0,0
T0009385,M00784,2026-05-14,Bank Transfer,2152.14,1,,32.28,0,0
T0009386,M02391,2024-07-28,Card,10642.63,0,Card Declined,0.0,0,0
T0009387,M02762,2025-01-26,USSD,25100.89,1,,376.51,0,0
T0009388,M01031,2025-05-23,Mobile Money,7653.02,1,,114.8,0,0
T0009389,M00934,2024-10-04,USSD,34246.71,1,,513.7,0,0
T0009390,M01723,2025-09-20,Card,20556.1,1,,308.34,0,0
T0009391,M00575,2025-03-08,Mobile Money,42779.83,1,,641.7,0,0
T0009392,M02601,2024-03-17,USSD,4087.46,1,,61.31,0,0
T0009393,M00808,2025-04-26,QR,25048.44,1,,375.73,0,0
T0009394,M02690,2025-01-18,Card,2924.75,0,Network Timeout,0.0,0,0
T0009395,M02814,2024-12-12,USSD,2815.97,1,,42.24,0,0
T0009396,M02796,2025-08-28,USSD,14468.1,1,,217.02,0,0
T0009397,M02945,2024-07-05,Bank Transfer,37282.0,1,,559.23,0,0
T0009398,M02760,2025-07-23,USSD,8723.25,1,,130.85,0,0
T0009399,M01157,2025-08-07,Card,58774.97,1,,881.62,0,0
T0009400,M01844,2025-08-17,QR,13232.57,1,,198.49,0,0
T0009401,M02901,2025-09-30,Mobile Money,58434.02,1,,876.51,0,0
T0009402,M01868,2025-11-24,QR,9073.05,1,,136.1,0,0
T0009403,M02153,2025-01-28,QR,8158.52,1,,122.38,0,0
T0009404,M00675,2026-03-17,Bank Transfer,10165.78,1,,152.49,0,0
T0009405,M00434,2025-07-05,Card,17265.37,1,,258.98,0,0
T0009406,M00159,2025-08-19,Bank Transfer,101382.53,1,,1520.74,0,0
T0009407,M02782,2025-05-20,Card,36171.2,1,,542.57,0,0
T0009408,M01136,2024-07-15,QR,29496.05,1,,442.44,0,0
T0009409,M01272,2025-12-27,Card,16117.79,1,,241.77,0,0
T0009410,M00512,2024-09-10,USSD,19962.19,1,,299.43,0,0
T0009411,M01649,2025-06-01,Mobile Money,13152.18,1,,197.28,0,0
T0009412,M01504,2025-09-06,Mobile Money,4049.87,1,,60.75,0,0
T0009413,M02202,2025-03-01,Card,4484.54,1,,67.27,0,0
T0009414,M01145,2024-11-26,Card,21190.86,1,,317.86,0,0
T0009415,M02843,2025-01-22,QR,41380.75,1,,620.71,0,0
T0009416,M01752,2025-03-15,Mobile Money,1528.98,1,,22.93,0,0
T0009417,M00336,2025-12-16,Mobile Money,35366.56,1,,530.5,0,0
T0009418,M01054,2025-03-10,Bank Transfer,936.77,1,,14.05,0,0
T0009419,M01776,2024-08-26,USSD,28319.76,1,,424.8,0,0
T0009420,M01232,2025-09-20,Card,95937.44,1,,1439.06,0,0
T0009421,M02850,2025-05-14,QR,7276.38,0,Fraud Flag,0.0,0,0
T0009422,M01698,2024-12-04,Card,559.61,1,,8.39,0,0
T0009423,M00471,2025-04-21,Card,36944.54,1,,554.17,0,0
T0009424,M02057,2025-02-14,Mobile Money,53442.3,1,,801.63,0,0
T0009425,M00057,2024-07-18,Bank Transfer,11124.07,1,,166.86,0,0
T0009426,M00644,2024-06-21,Mobile Money,12124.02,1,,181.86,0,0
T0009427,M00193,2025-02-21,USSD,59362.11,1,,890.43,0,0
T0009428,M02702,2024-08-14,Bank Transfer,19715.49,1,,295.73,0,0
T0009429,M00120,2025-04-06,Bank Transfer,9654.34,1,,144.82,0,0
T0009430,M00552,2024-11-16,Mobile Money,5943.4,1,,89.15,0,0
T0009431,M02701,2024-08-06,QR,17737.56,1,,266.06,0,0
T0009432,M02320,2025-07-28,USSD,7903.19,0,Card Declined,0.0,0,0
T0009433,M02461,2025-02-16,Card,6612.21,1,,99.18,0,0
T0009434,M00876,2025-09-01,Card,5171.15,1,,77.57,0,0
T0009435,M01069,2024-10-19,QR,3457.01,1,,51.86,0,0
T0009436,M00415,2024-09-19,Mobile Money,3199.75,1,,48.0,0,0
T0009437,M02558,2025-12-06,QR,4425.75,1,,66.39,0,0
T0009438,M02417,2025-10-17,Bank Transfer,17402.4,1,,261.04,0,0
T0009439,M01070,2025-07-24,QR,38860.4,1,,582.91,0,0
T0009440,M00659,2024-07-05,Mobile Money,26226.81,1,,393.4,0,0
T0009441,M00092,2025-09-22,Card,28950.29,0,Fraud Flag,0.0,0,0
T0009442,M00432,2025-03-12,Bank Transfer,3509.38,1,,52.64,0,0
T0009443,M00243,2024-04-07,QR,10897.27,1,,163.46,0,0
T0009444,M01745,2025-02-16,USSD,73479.82,1,,1102.2,0,0
T0009445,M01004,2024-09-19,Bank Transfer,12989.35,1,,194.84,0,0
T0009446,M00343,2025-06-25,USSD,25451.27,1,,381.77,0,0
T0009447,M02824,2024-09-19,USSD,4418.3,1,,66.27,0,0
T0009448,M00397,2025-07-30,Card,7731.01,1,,115.97,0,0
T0009449,M00681,2025-01-22,USSD,5760.37,1,,86.41,0,0
T0009450,M02436,2025-05-11,Mobile Money,36596.07,1,,548.94,0,0
T0009451,M00233,2025-04-24,Bank Transfer,20357.42,1,,305.36,0,0
T0009452,M01111,2025-07-20,Mobile Money,7334.15,1,,110.01,0,0
T0009453,M01110,2025-03-04,Bank Transfer,3919.66,1,,58.79,0,0
T0009454,M01451,2025-03-28,Mobile Money,2793.12,1,,41.9,0,0
T0009455,M01213,2025-04-03,USSD,24369.5,1,,365.54,0,0
T0009456,M00861,2025-10-06,Bank Transfer,17308.84,1,,259.63,0,0
T0009457,M01292,2025-02-09,Bank Transfer,7751.83,1,,116.28,0,0
T0009458,M00842,2024-09-13,Card,2683.23,1,,40.25,0,0
T0009459,M01379,2025-07-23,Card,30547.92,1,,458.22,0,0
T0009460,M02610,2024-06-29,Card,4161.24,1,,62.42,0,0
T0009461,M02425,2025-03-09,Bank Transfer,11028.23,1,,165.42,0,0
T0009462,M00114,2025-01-26,Card,2653.45,1,,39.8,0,0
T0009463,M02003,2025-03-14,Bank Transfer,2895.06,1,,43.43,0,0
T0009464,M01647,2025-01-27,QR,5121.35,1,,76.82,0,0
T0009465,M00836,2024-06-29,Card,18559.04,1,,278.39,0,0
T0009466,M01477,2024-08-21,Bank Transfer,5712.76,1,,85.69,0,0
T0009467,M00309,2025-06-10,USSD,5285.43,1,,79.28,0,0
T0009468,M01085,2024-10-22,Mobile Money,5158.36,1,,77.38,0,0
T0009469,M01793,2025-04-01,Bank Transfer,11076.14,1,,166.14,0,0
T0009470,M01498,2025-02-13,QR,10230.96,1,,153.46,0,0
T0009471,M01088,2024-12-13,Bank Transfer,8125.58,1,,121.88,0,0
T0009472,M01295,2025-12-07,Mobile Money,21900.75,1,,328.51,1,0
T0009473,M00492,2025-02-12,Mobile Money,21027.68,1,,315.42,0,0
T0009474,M00446,2025-04-05,USSD,17254.68,1,,258.82,0,0
T0009475,M02737,2025-08-09,QR,13646.36,1,,204.7,0,0
T0009476,M02339,2026-04-05,USSD,12471.95,0,Fraud Flag,0.0,0,0
T0009477,M01107,2025-04-23,Bank Transfer,45269.34,1,,679.04,0,0
T0009478,M01693,2026-03-15,Card,5047.88,1,,75.72,0,0
T0009479,M02188,2025-09-17,USSD,5029.7,1,,75.45,0,0
T0009480,M01289,2024-06-24,Mobile Money,3496.18,1,,52.44,0,0
T0009481,M01298,2025-07-09,Bank Transfer,51476.85,1,,772.15,0,0
T0009482,M01645,2025-06-13,Bank Transfer,15943.42,1,,239.15,0,0
T0009483,M02949,2026-03-21,QR,1787.46,1,,26.81,0,0
T0009484,M01511,2025-01-19,QR,14719.04,1,,220.79,0,0
